listing_id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit (% of price),cleaning_fee (% of price),minimum_nights,cancellation_policy
28135307,f,George Town,Apartment,Private room,2,1,0,1,Real Bed,$95.00 ,0.00%,0.00%,1,flexible
28143654,f,George Town,House,Private room,4,1.5,4,5,Real Bed,$61.00 ,1639.34%,0.00%,1,flexible
28144113,f,George Town,Apartment,Entire home/apt,8,3,3,4,Real Bed,$190.00 ,0.00%,21.05%,1,flexible
28146326,f,Latrobe,Barn,Shared room,1,1,1,1,Real Bed,$30.00 ,0.00%,0.00%,1,flexible
28161905,f,Central Coast,House,Private room,3,1.5,1,2,Real Bed,$54.00 ,0.00%,24.07%,1,flexible
28163429,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$286.00 ,0.00%,0.00%,1,super_strict_60
28163630,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$229.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28163712,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$219.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28163767,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$219.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28163811,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$229.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28163848,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$229.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28164866,f,Tasman,Bed and breakfast,Private room,2,1,1,1,Real Bed,$165.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28189045,f,Circular Head,Apartment,Entire home/apt,2,1,0,1,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
28201493,f,Kentish,Chalet,Entire home/apt,2,1,0,2,Real Bed,$145.00 ,0.00%,0.00%,1,super_strict_30
28201877,f,Kentish,Chalet,Entire home/apt,2,1,1,1,Real Bed,$200.00 ,0.00%,0.00%,1,super_strict_30
28204713,f,Central Coast,House,Entire home/apt,8,3,4,5,Real Bed,$180.00 ,0.00%,0.00%,2,flexible
28205467,f,Clarence,House,Private room,2,1.5,2,2,Real Bed,$50.00 ,400.00%,20.00%,1,flexible
28205891,f,Glamorgan/Spring Bay,Guest suite,Entire home/apt,4,1,2,3,Real Bed,$175.00 ,0.00%,0.00%,1,flexible
28209809,f,Derwent Valley,Cottage,Entire home/apt,5,1,2,3,Real Bed,$125.00 ,0.00%,40.00%,1,moderate
28212269,f,Launceston,Guesthouse,Entire home/apt,4,1,1,2,Real Bed,$74.00 ,0.00%,40.54%,1,flexible
28231848,f,Central Coast,Guesthouse,Entire home/apt,6,1.5,2,2,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
28238477,f,Huon Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$80.00 ,0.00%,0.00%,1,flexible
28238494,t,Huon Valley,Farm stay,Entire home/apt,2,1,1,1,Real Bed,$190.00 ,0.00%,18.42%,1,moderate
28256002,f,Latrobe,Apartment,Entire home/apt,6,2,3,3,Real Bed,$251.00 ,199.20%,23.90%,2,strict_14_with_grace_period
28260850,f,Waratah/Wynyard,Guesthouse,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
28260936,f,Glamorgan/Spring Bay,House,Entire home/apt,8,2,3,5,Real Bed,$399.00 ,250.63%,22.56%,4,flexible
28262169,f,Waratah/Wynyard,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
28264065,f,Kingborough,Cottage,Entire home/apt,4,1.5,2,2,Real Bed,$320.00 ,0.00%,0.00%,2,flexible
28266205,f,Hobart,Hostel,Private room,2,4,1,2,Real Bed,$80.00 ,0.00%,0.00%,1,moderate
28266941,f,Launceston,House,Entire home/apt,8,2,4,4,Real Bed,$240.00 ,0.00%,41.67%,2,moderate
28267935,f,Hobart,Hostel,Private room,1,1,1,1,Real Bed,$74.00 ,0.00%,0.00%,1,moderate
28268178,f,Hobart,House,Entire home/apt,6,2,4,4,Real Bed,$245.00 ,0.00%,20.41%,4,flexible
28313383,f,Launceston,Serviced apartment,Entire home/apt,6,2,3,6,Real Bed,$569.00 ,263.62%,0.00%,1,moderate
28313400,t,Kentish,House,Private room,1,1,1,1,Real Bed,$36.00 ,0.00%,41.67%,1,flexible
28315435,t,Devonport,Cottage,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,0.00%,0.00%,2,flexible
28317047,f,Hobart,Boutique hotel,Private room,2,1,1,1,Real Bed,$251.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28317288,f,Glamorgan/Spring Bay,Cabin,Entire home/apt,4,2,2,2,Real Bed,$156.00 ,256.41%,38.46%,2,moderate
28319039,f,Hobart,House,Entire home/apt,4,2.5,2,2,Real Bed,$270.00 ,92.59%,37.04%,2,strict_14_with_grace_period
28325134,f,Launceston,House,Entire home/apt,6,2.5,3,6,Real Bed,$175.00 ,0.00%,17.14%,2,moderate
28344251,f,Hobart,House,Entire home/apt,6,2,3,3,Real Bed,$500.00 ,0.00%,0.00%,7,flexible
28351218,f,Derwent Valley,House,Entire home/apt,5,1.5,2,4,Real Bed,$112.00 ,267.86%,44.64%,2,flexible
28354228,f,Latrobe,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,$110.00 ,0.00%,0.00%,2,strict_14_with_grace_period
28391364,f,Hobart,Boutique hotel,Private room,2,1,1,1,Real Bed,$251.00 ,0.00%,0.00%,1,flexible
28392870,f,Central Coast,House,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,0.00%,1,flexible
28393308,t,Hobart,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$114.00 ,0.00%,39.47%,2,moderate
28398207,f,Kentish,Cottage,Entire home/apt,4,1,2,3,Real Bed,$120.00 ,0.00%,0.00%,2,flexible
28411905,f,Latrobe,Bed and breakfast,Private room,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
28411931,f,Latrobe,Bed and breakfast,Private room,2,1,1,1,Real Bed,$135.00 ,0.00%,0.00%,1,flexible
28411949,f,Latrobe,Bed and breakfast,Private room,2,1,1,1,Real Bed,$116.00 ,0.00%,0.00%,1,flexible
28416638,f,Launceston,Apartment,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,0.00%,77.52%,2,strict_14_with_grace_period
28419883,f,Clarence,Guest suite,Entire home/apt,2,1.5,1,1,Real Bed,$160.00 ,0.00%,31.25%,2,flexible
28422081,f,Hobart,House,Private room,2,2.5,1,2,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
28424016,f,Huon Valley,Guest suite,Private room,2,1.5,1,1,Real Bed,$70.00 ,0.00%,0.00%,1,flexible
28424091,f,Hobart,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,0.00%,48.00%,2,strict_14_with_grace_period
28440218,f,Glenorchy,House,Entire home/apt,7,1,3,7,Real Bed,$110.00 ,181.82%,63.64%,1,flexible
28442143,f,Central Coast,Apartment,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,0.00%,1,flexible
28445136,f,Glamorgan/Spring Bay,House,Entire home/apt,11,2,4,7,Real Bed,$371.00 ,0.00%,0.00%,1,flexible
28465939,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
28466443,f,Sorell,House,Entire home/apt,6,2,3,3,Real Bed,$165.00 ,0.00%,90.91%,1,flexible
28468754,f,Kingborough,Guesthouse,Entire home/apt,2,1,1,2,Real Bed,$88.00 ,0.00%,31.82%,1,moderate
28479234,f,Launceston,Apartment,Entire home/apt,6,1,2,2,Real Bed,$156.00 ,128.21%,32.05%,1,flexible
28481256,f,Burnie,House,Entire home/apt,6,1,3,4,Real Bed,$230.00 ,86.96%,21.74%,1,flexible
28494885,f,Launceston,House,Entire home/apt,6,1,3,3,Real Bed,$169.00 ,0.00%,59.17%,2,strict_14_with_grace_period
28495589,f,Hobart,Cottage,Entire home/apt,5,1,3,3,Real Bed,$200.00 ,250.00%,30.00%,5,strict_14_with_grace_period
28497939,f,Tasman,Cottage,Private room,2,1,1,1,Real Bed,$101.00 ,0.00%,0.00%,2,flexible
28498517,f,Kentish,Cottage,Entire home/apt,6,1,3,4,Real Bed,$120.00 ,0.00%,0.00%,2,flexible
28499148,f,Kingborough,House,Entire home/apt,6,2.5,3,4,Real Bed,$601.00 ,0.00%,0.00%,2,moderate
28506583,f,Huon Valley,House,Entire home/apt,2,1,1,1,Real Bed,$340.00 ,88.24%,8.82%,2,strict_14_with_grace_period
28506803,f,Waratah/Wynyard,Cabin,Entire home/apt,2,1,0,1,Real Bed,$251.00 ,0.00%,19.92%,1,strict_14_with_grace_period
28520975,t,Launceston,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,$196.00 ,0.00%,0.00%,1,flexible
28523996,f,Clarence,Apartment,Entire home/apt,2,1,0,1,Real Bed,$120.00 ,0.00%,29.17%,1,moderate
28526653,f,Glamorgan/Spring Bay,House,Entire home/apt,6,2,3,3,Real Bed,$350.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28552462,f,Burnie,Apartment,Entire home/apt,4,1,1,2,Real Bed,$90.00 ,0.00%,0.00%,1,flexible
28554205,f,Clarence,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,2,flexible
28567679,f,Devonport,Bed and breakfast,Private room,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
28567751,f,Circular Head,Cabin,Entire home/apt,4,1,2,3,Real Bed,$160.00 ,0.00%,0.00%,1,flexible
28567815,f,Huon Valley,Farm stay,Entire home/apt,4,1,2,2,Real Bed,$127.00 ,0.00%,0.00%,2,flexible
28574633,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,0.00%,100.00%,2,strict_14_with_grace_period
28575484,f,Hobart,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$94.00 ,0.00%,127.66%,2,flexible
28586404,f,West Tamar,House,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,2,flexible
28587125,f,Launceston,House,Entire home/apt,8,2,4,4,Real Bed,$236.00 ,0.00%,63.56%,1,flexible
28589856,f,Kentish,Apartment,Entire home/apt,5,1,1,4,Real Bed,$168.00 ,0.00%,0.00%,1,flexible
28591148,f,Circular Head,Cottage,Entire home/apt,6,1,3,4,Real Bed,$230.00 ,0.00%,0.00%,1,flexible
28591382,f,Central Highlands,Bed and breakfast,Private room,2,0,0,1,Real Bed,$180.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28591662,f,Devonport,House,Entire home/apt,7,2,4,4,Real Bed,$251.00 ,0.00%,0.00%,2,moderate
28596048,f,Kingborough,Cottage,Entire home/apt,4,1.5,2,2,Real Bed,$251.00 ,0.00%,0.00%,2,strict_14_with_grace_period
28613459,f,Kingborough,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,$67.00 ,746.27%,59.70%,1,flexible
28614382,t,Launceston,Apartment,Entire home/apt,7,1,3,5,Real Bed,$140.00 ,142.86%,39.29%,2,moderate
28614651,f,Kingborough,House,Private room,2,1.5,1,1,Real Bed,$74.00 ,0.00%,0.00%,1,moderate
28615560,f,Launceston,House,Entire home/apt,8,2,3,5,Real Bed,$169.00 ,0.00%,53.25%,1,flexible
28616774,f,Glenorchy,House,Private room,5,2,2,3,Real Bed,$200.00 ,0.00%,0.00%,1,flexible
28623849,f,Central Coast,House,Entire home/apt,4,1.5,2,2,Real Bed,$91.00 ,0.00%,0.00%,2,flexible
28623871,f,Central Coast,House,Entire home/apt,4,1,2,2,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
28639096,f,Kentish,House,Entire home/apt,6,2,3,3,Real Bed,$180.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28639395,f,Hobart,House,Entire home/apt,8,3,5,5,Real Bed,$950.00 ,0.00%,0.00%,2,strict_14_with_grace_period
28643267,f,Burnie,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,0.00%,41.67%,1,strict_14_with_grace_period
28646425,f,Launceston,Townhouse,Private room,2,1,1,3,Real Bed,$90.00 ,0.00%,61.11%,1,flexible
28646570,f,Launceston,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,$189.00 ,0.00%,39.68%,1,flexible
28652012,f,Kingborough,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,0.00%,0.00%,1,moderate
28667726,f,West Coast,Apartment,Entire home/apt,8,1,3,7,Real Bed,$185.00 ,0.00%,0.00%,1,flexible
28671928,f,Sorell,Farm stay,Entire home/apt,6,1,2,4,Real Bed,$291.00 ,0.00%,0.00%,2,flexible
28674170,f,Latrobe,House,Entire home/apt,8,1,2,5,Real Bed,$198.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28696232,f,Hobart,House,Entire home/apt,8,3,5,5,Real Bed,$950.00 ,0.00%,13.16%,2,moderate
28696636,f,Hobart,Hostel,Private room,4,1,1,3,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
28696642,f,Hobart,Hostel,Private room,2,1,1,1,Real Bed,$132.00 ,0.00%,0.00%,1,flexible
28696653,f,Hobart,Hostel,Private room,4,1,1,4,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
28697774,f,Hobart,House,Private room,2,1,1,1,Real Bed,$80.00 ,0.00%,17.50%,2,flexible
28705113,f,Sorell,House,Entire home/apt,4,2.5,3,2,Real Bed,$98.00 ,204.08%,40.82%,1,moderate
28720949,f,Kingborough,Townhouse,Entire home/apt,3,1,1,2,Real Bed,$80.00 ,0.00%,31.25%,1,moderate
28722294,f,West Coast,Bed and breakfast,Private room,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
28725631,f,Hobart,Villa,Private room,2,3,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
28728044,f,Launceston,House,Entire home/apt,6,1,3,3,Real Bed,$189.00 ,105.82%,31.75%,1,strict_14_with_grace_period
28738714,f,Tasman,House,Entire home/apt,6,1,2,4,Real Bed,$145.00 ,344.83%,34.48%,2,flexible
28746842,f,Break O'Day,House,Entire home/apt,5,1,2,3,Real Bed,$79.00 ,0.00%,75.95%,1,moderate
28763467,f,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$129.00 ,155.04%,68.22%,2,moderate
28763945,t,Hobart,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,$295.00 ,0.00%,30.51%,1,strict_14_with_grace_period
28767355,f,Hobart,House,Private room,2,1,2,2,Real Bed,$80.00 ,0.00%,10.00%,2,moderate
28769867,t,Meander Valley,House,Entire home/apt,5,2,3,4,Real Bed,$150.00 ,0.00%,0.00%,1,moderate
28770182,f,Launceston,Apartment,Entire home/apt,4,1,1,2,Real Bed,$120.00 ,125.00%,25.00%,1,flexible
28770579,f,Kingborough,Farm stay,Entire home/apt,2,1,1,1,Real Bed,$175.00 ,0.00%,0.00%,2,strict_14_with_grace_period
28785506,f,Hobart,House,Entire home/apt,6,1,2,4,Real Bed,$185.00 ,108.11%,37.84%,2,strict_14_with_grace_period
28788040,f,Break O'Day,Guest suite,Entire home/apt,3,1,1,1,Real Bed,$125.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28795555,f,Launceston,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,0.00%,37.50%,1,flexible
28797147,f,Hobart,Apartment,Entire home/apt,6,2,3,4,Real Bed,$650.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28797283,f,Glenorchy,House,Private room,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
28797665,f,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$99.00 ,0.00%,40.40%,2,flexible
28813504,f,Hobart,Serviced apartment,Private room,2,3,1,1,Real Bed,$65.00 ,0.00%,0.00%,1,flexible
28814455,f,Hobart,House,Private room,2,1,0,1,Real Bed,$61.00 ,0.00%,0.00%,1,flexible
28820207,t,Meander Valley,House,Entire home/apt,6,1,3,5,Real Bed,$150.00 ,0.00%,0.00%,1,moderate
28825965,f,Hobart,House,Entire home/apt,6,1.5,2,4,Real Bed,$300.00 ,0.00%,23.33%,3,flexible
28845843,f,West Coast,Cottage,Entire home/apt,6,1.5,3,3,Real Bed,$251.00 ,0.00%,0.00%,2,flexible
28854121,f,Hobart,House,Entire home/apt,9,1,5,6,Real Bed,$399.00 ,50.13%,15.04%,2,flexible
28855614,f,Meander Valley,House,Private room,2,1,1,1,Real Bed,$101.00 ,0.00%,24.75%,2,strict_14_with_grace_period
28868797,f,Central Coast,House,Entire home/apt,9,2,4,5,Real Bed,$240.00 ,0.00%,0.00%,2,flexible
28869107,f,Sorell,House,Entire home/apt,4,2,2,3,Real Bed,$107.00 ,467.29%,88.79%,2,flexible
28872770,t,West Coast,House,Entire home/apt,4,1,2,2,Real Bed,$101.00 ,198.02%,0.00%,1,flexible
28880498,f,West Tamar,House,Entire home/apt,9,3,4,6,Real Bed,$599.00 ,83.47%,50.08%,2,moderate
28895161,f,Launceston,Boutique hotel,Private room,2,1,1,1,Real Bed,$198.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28897036,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$179.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28898250,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$165.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28898468,f,Launceston,Bed and breakfast,Private room,2,1,1,1,Real Bed,$167.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28898791,f,Launceston,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$198.00 ,0.00%,0.00%,1,strict_14_with_grace_period
28906149,f,Hobart,Serviced apartment,Private room,2,3,1,1,Real Bed,$70.00 ,0.00%,0.00%,1,flexible
28906495,f,Hobart,Serviced apartment,Private room,2,3,1,1,Real Bed,$74.00 ,0.00%,0.00%,1,flexible
28927358,f,Glenorchy,House,Entire home/apt,6,1,2,3,Real Bed,$125.00 ,0.00%,8.00%,1,flexible
28939881,f,George Town,Farm stay,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
28942208,f,Tasman,House,Entire home/apt,5,1,2,4,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
28943623,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,0.00%,42.11%,2,flexible
28947220,f,Devonport,House,Private room,2,1,1,1,Real Bed,$65.00 ,0.00%,46.15%,2,flexible
28967302,f,West Coast,Apartment,Entire home/apt,3,1,0,2,Real Bed,$169.00 ,0.00%,0.00%,1,flexible
28973887,f,Derwent Valley,House,Private room,2,1,1,1,Real Bed,$59.00 ,0.00%,42.37%,1,flexible
28989163,f,Clarence,House,Entire home/apt,10,3,4,7,Real Bed,$300.00 ,66.67%,50.00%,3,strict_14_with_grace_period
28991223,f,Launceston,House,Entire home/apt,1,1,1,1,Real Bed,$107.00 ,0.00%,0.00%,1,flexible
28994038,f,Dorset,House,Entire home/apt,6,1,3,3,Real Bed,$220.00 ,0.00%,68.18%,2,strict_14_with_grace_period
28994228,f,Clarence,House,Entire home/apt,6,2.5,3,4,Real Bed,$251.00 ,0.00%,0.00%,2,flexible
28995415,f,Launceston,Serviced apartment,Entire home/apt,5,1,2,4,Real Bed,$185.00 ,0.00%,0.00%,1,flexible
29016451,f,Kentish,Tiny house,Entire home/apt,2,1,0,1,Real Bed,$120.00 ,0.00%,12.50%,1,moderate
29017497,f,Glamorgan/Spring Bay,House,Entire home/apt,8,2,4,6,Real Bed,$380.00 ,78.95%,0.00%,2,strict_14_with_grace_period
29020527,t,Meander Valley,House,Entire home/apt,13,1,4,9,Real Bed,$240.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29039821,f,Clarence,House,Private room,6,1,2,3,Real Bed,$120.00 ,0.00%,33.33%,1,moderate
29041452,f,Launceston,Hostel,Private room,2,5.5,2,1,Real Bed,$74.00 ,0.00%,0.00%,1,flexible
29041661,f,Launceston,Hostel,Private room,1,5.5,10,1,Real Bed,$55.00 ,0.00%,0.00%,1,moderate
29041849,f,Launceston,Hostel,Private room,1,5.5,48,1,Real Bed,$55.00 ,0.00%,0.00%,1,moderate
29042929,f,Huon Valley,House,Entire home/apt,8,2,3,4,Real Bed,$160.00 ,312.50%,46.88%,2,moderate
29048403,f,Devonport,House,Entire home/apt,8,1,4,4,Real Bed,$110.00 ,0.00%,0.00%,2,strict_14_with_grace_period
29060160,f,Northern Midlands,Farm stay,Entire home/apt,2,1,0,1,Real Bed,$180.00 ,111.11%,0.00%,1,moderate
29065724,f,Hobart,House,Private room,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
29066333,f,Hobart,House,Private room,3,1,1,2,Real Bed,$129.00 ,0.00%,0.00%,2,flexible
29066667,f,Hobart,House,Private room,5,1,2,3,Real Bed,$135.00 ,0.00%,0.00%,2,flexible
29067526,f,Hobart,House,Entire home/apt,4,1.5,2,2,Real Bed,$180.00 ,0.00%,33.33%,2,moderate
29080845,f,Glamorgan/Spring Bay,Guest suite,Private room,4,1,2,4,Real Bed,$129.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29081718,f,Glamorgan/Spring Bay,House,Entire home/apt,11,3,4,8,Real Bed,$340.00 ,0.00%,0.00%,1,super_strict_30
29088156,f,Kentish,House,Entire home/apt,10,1,5,9,Real Bed,$110.00 ,127.27%,18.18%,1,flexible
29088584,t,Kentish,Cabin,Entire home/apt,5,1,2,5,Real Bed,$202.00 ,0.00%,0.00%,2,moderate
29089349,f,Kentish,House,Entire home/apt,10,1,5,9,Real Bed,$110.00 ,0.00%,14.55%,1,flexible
29107438,f,Hobart,Townhouse,Entire home/apt,7,2.5,4,4,Real Bed,$399.00 ,250.63%,37.59%,2,flexible
29107486,f,Break O'Day,House,Entire home/apt,6,1.5,3,3,Real Bed,$300.00 ,0.00%,16.67%,2,strict_14_with_grace_period
29109551,t,Central Coast,House,Entire home/apt,8,2,3,5,Real Bed,$129.00 ,0.00%,37.98%,2,strict_14_with_grace_period
29113796,f,Central Coast,Bed and breakfast,Private room,2,1,1,1,Real Bed,$74.00 ,0.00%,40.54%,1,flexible
29114641,f,Clarence,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,0.00%,0.00%,1,flexible
29114939,f,Clarence,Cottage,Entire home/apt,2,1,0,2,Real Bed,$222.00 ,0.00%,0.00%,2,moderate
29132111,f,Hobart,Apartment,Private room,2,1.5,1,1,Real Bed,$55.00 ,0.00%,18.18%,1,flexible
29132255,f,Launceston,House,Entire home/apt,8,2.5,4,4,Real Bed,$380.00 ,131.58%,26.32%,2,strict_14_with_grace_period
29132268,f,Sorell,House,Private room,2,1,1,1,Real Bed,$55.00 ,0.00%,0.00%,1,flexible
29135940,f,Kingborough,Apartment,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,160.00%,48.00%,3,strict_14_with_grace_period
29135995,f,West Tamar,Tiny house,Entire home/apt,2,1,0,1,Real Bed,$81.00 ,0.00%,0.00%,2,flexible
29137000,f,Tasman,House,Entire home/apt,8,2,3,6,Real Bed,$556.00 ,0.00%,14.39%,2,strict_14_with_grace_period
29139761,f,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$196.00 ,0.00%,0.00%,2,flexible
29143120,f,Hobart,Guest suite,Entire home/apt,2,1,1,2,Real Bed,$101.00 ,0.00%,0.00%,2,flexible
29144525,t,Kingborough,House,Entire home/apt,6,3,3,5,Real Bed,$800.00 ,0.00%,0.00%,2,strict_14_with_grace_period
29158440,f,Launceston,House,Entire home/apt,6,1,2,3,Real Bed,$158.00 ,0.00%,47.47%,1,flexible
29158940,f,Launceston,House,Entire home/apt,15,3,5,9,Real Bed,$650.00 ,0.00%,30.77%,1,flexible
29165381,f,Huon Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$176.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29165385,f,Huon Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$176.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29165388,f,Huon Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$176.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29178568,f,Central Coast,Bed and breakfast,Private room,2,1,1,1,Real Bed,$70.00 ,214.29%,14.29%,1,flexible
29187125,f,West Coast,Bungalow,Entire home/apt,6,1,3,3,Real Bed,$101.00 ,0.00%,19.80%,1,moderate
29195144,f,Central Coast,House,Entire home/apt,6,2,3,3,Real Bed,$175.00 ,114.29%,48.57%,2,flexible
29195458,f,Glamorgan/Spring Bay,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$105.00 ,0.00%,19.05%,2,flexible
29205617,t,Launceston,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,$149.00 ,167.79%,33.56%,1,strict_14_with_grace_period
29215870,f,Latrobe,Cottage,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29215908,f,Latrobe,Cottage,Entire home/apt,6,1,3,4,Real Bed,$190.00 ,0.00%,0.00%,1,strict_14_with_grace_period
29219948,f,Hobart,House,Entire home/apt,6,1,3,4,Real Bed,$175.00 ,0.00%,51.43%,2,strict_14_with_grace_period
29220182,f,Glenorchy,House,Private room,2,1,1,1,Real Bed,$40.00 ,0.00%,0.00%,3,flexible
29224516,f,Hobart,House,Private room,5,2,2,3,Real Bed,$138.00 ,0.00%,13.77%,1,flexible
29226992,f,Tasman,Cottage,Entire home/apt,6,1,2,4,Real Bed,$150.00 ,0.00%,33.33%,2,moderate
29232521,f,Hobart,House,Entire home/apt,5,1,3,3,Real Bed,$200.00 ,0.00%,75.00%,4,strict_14_with_grace_period
29241339,f,Huon Valley,House,Entire home/apt,6,2.5,3,4,Real Bed,$190.00 ,1052.63%,31.58%,2,strict_14_with_grace_period
29242700,f,Break O'Day,House,Entire home/apt,10,5,4,7,Real Bed,$399.00 ,0.00%,0.00%,2,strict_14_with_grace_period
29242873,f,King Island,House,Entire home/apt,2,1,1,1,Real Bed,$109.00 ,0.00%,0.00%,1,flexible
29252562,f,Kingborough,Guest suite,Private room,2,1,1,1,Real Bed,$79.00 ,0.00%,0.00%,2,flexible
29262731,f,Launceston,House,Private room,1,1,1,1,Real Bed,$25.00 ,0.00%,0.00%,1,moderate
29267955,t,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$190.00 ,0.00%,31.58%,2,strict_14_with_grace_period
29270186,f,Flinders,House,Entire home/apt,7,1.5,3,4,Real Bed,$150.00 ,0.00%,0.00%,5,moderate
29275213,t,Huon Valley,Cottage,Entire home/apt,8,1,3,6,Real Bed,$200.00 ,150.00%,25.00%,2,flexible
29286119,f,Glamorgan/Spring Bay,Cottage,Entire home/apt,6,1,3,4,Real Bed,$160.00 ,0.00%,0.00%,2,flexible
29287172,f,Meander Valley,Farm stay,Entire home/apt,6,1.5,3,4,Real Bed,$150.00 ,0.00%,0.00%,2,strict_14_with_grace_period
29287784,t,Hobart,Townhouse,Entire home/apt,2,1,1,1,Real Bed,$135.00 ,111.11%,44.44%,3,strict_14_with_grace_period
29288741,t,Hobart,Townhouse,Entire home/apt,2,1,1,1,Real Bed,$135.00 ,111.11%,44.44%,3,strict_14_with_grace_period
29315616,f,Hobart,Apartment,Entire home/apt,6,2.5,3,4,Real Bed,$601.00 ,0.00%,0.00%,1,strict_14_with_grace_period
